15,"TEC-AC-10002908,BRASIL"
15,"MAT-MA-10005000,CUBA"
15,"MAT-CO-10004940,MÉXICO"
15,"MOV-MO-10004383,REPÚBLICA DOMINICANA"
15,"MOV-ES-10004287,BRASIL"
15,"MAT-ET-10001964,MÉXICO"
15,"MOV-ES-10004976,HONDURAS"
15,"MOV-CA-10002854,MÉXICO"
15,"TEC-CO-10004698,MÉXICO"
15,"TEC-AC-10003967,MÉXICO"
15,"MAT-PA-10003685,MÉXICO"
15,"TEC-TE-10002172,MÉXICO"
15,"TEC-CO-10001549,MÉXICO"
15,"MAT-MA-10001922,COLÔMBIA"
15,"TEC-AC-10003433,MÉXICO"
15,"MAT-EN-10004767,MÉXICO"
15,"MAT-CO-10003305,NICARÁGUA"
15,"MAT-FI-10000244,MÉXICO"
15,"MAT-AR-10002671,MÉXICO"
15,"TEC-AC-10002935,NICARÁGUA"
15,"MAT-EN-10003792,HONDURAS"
15,"MOV-ES-10003307,MÉXICO"
15,"MAT-FI-10002390,MÉXICO"
15,"MAT-PA-10003731,NICARÁGUA"
15,"MAT-EN-10002352,MÉXICO"
15,"MOV-ES-10001606,CUBA"
15,"MAT-ET-10004607,REPÚBLICA DOMINICANA"
15,"MOV-MO-10004937,MÉXICO"
15,"MAT-CO-10003781,BRASIL"
15,"MAT-FI-10002671,MÉXICO"
15,"MOV-MO-10004377,BRASIL"
14,"MOV-CA-10000347,MÉXICO"
14,"MAT-PA-10003686,NICARÁGUA"
14,"MAT-FI-10000837,HONDURAS"
14,"TEC-CO-10003896,MÉXICO"
14,"TEC-AC-10004216,REPÚBLICA DOMINICANA"
14,"MAT-FI-10002870,BRASIL"
14,"MOV-CA-10004194,CHILE"
14,"MAT-MA-10002428,MÉXICO"
14,"MOV-CA-10003783,PANAMÁ"
14,"MAT-CO-10003733,BRASIL"
14,"MAT-EN-10004627,BRASIL"
14,"MAT-AR-10000907,MARTINICA"
14,"MAT-ET-10001028,BRASIL"
14,"TEC-AC-10003186,NICARÁGUA"
14,"MAT-FI-10004660,HONDURAS"
14,"MAT-CO-10000361,BRASIL"
14,"MAT-AR-10001101,MÉXICO"
14,"MAT-PA-10000933,MÉXICO"
14,"MOV-CA-10001756,PANAMÁ"
14,"MAT-AR-10003031,MÉXICO"
14,"MOV-MO-10001267,MÉXICO"
14,"MAT-AR-10004926,MÉXICO"
14,"TEC-AC-10003603,MÉXICO"
14,"MAT-PA-10004245,CUBA"
14,"MAT-AR-10003549,BRASIL"
14,"MAT-PA-10000322,CUBA"
14,"MAT-ET-10003842,CUBA"
14,"TEC-AC-10004053,EL SALVADOR"
14,"MAT-EN-10001831,BRASIL"
14,"MOV-CA-10002523,BRASIL"
14,"MOV-ES-10002278,HONDURAS"
14,"MOV-ES-10003100,EL SALVADOR"
14,"MAT-PA-10003262,BRASIL"
14,"MAT-FI-10001532,HAITI"
14,"MAT-FI-10001855,BRASIL"
14,"MOV-CA-10001371,MÉXICO"
14,"MAT-AR-10002094,MÉXICO"
14,"TEC-TE-10004795,BRASIL"
14,"MAT-ET-10003789,MÉXICO"
14,"MOV-CA-10001401,MÉXICO"
14,"MOV-CA-10001979,BRASIL"
14,"MAT-AR-10004374,MÉXICO"
14,"TEC-CO-10003794,MÉXICO"
14,"MOV-CA-10001035,MÉXICO"
14,"MOV-MO-10002986,GUATEMALA"
14,"MAT-FI-10004310,VENEZUELA"
14,"MAT-FI-10003481,MÉXICO"
14,"MAT-ET-10000776,MÉXICO"
14,"MAT-ET-10004271,NICARÁGUA"
14,"MAT-FI-10002381,BRASIL"
14,"MOV-MO-10000480,REPÚBLICA DOMINICANA"
14,"MAT-EN-10004471,MÉXICO"
14,"MAT-MA-10003141,CUBA"
14,"MAT-MA-10002485,ARGENTINA"
14,"MAT-CO-10001160,REPÚBLICA DOMINICANA"
14,"MAT-AR-10001124,GUATEMALA"
14,"MAT-ET-10000163,CUBA"
14,"MAT-AR-10001043,BRASIL"
14,"MOV-CA-10001833,BRASIL"
14,"MAT-AR-10003843,VENEZUELA"
14,"MAT-FI-10000837,MÉXICO"
14,"TEC-CO-10001592,MÉXICO"
14,"MAT-FI-10002057,BRASIL"
14,"MAT-AR-10002439,VENEZUELA"
14,"MAT-FI-10001416,MÉXICO"
14,"MAT-AR-10000907,MÉXICO"
14,"MAT-MA-10002286,COLÔMBIA"
14,"MOV-CA-10004117,MÉXICO"
14,"MAT-AR-10002024,ARGENTINA"
14,"MAT-EN-10004248,NICARÁGUA"
14,"TEC-MA-10004649,BRASIL"
14,"MAT-AR-10001519,BRASIL"
14,"MAT-MA-10003761,BRASIL"
14,"MAT-AR-10001753,MÉXICO"
14,"MAT-ET-10004150,MÉXICO"
13,"MOV-CA-10002110,MÉXICO"
13,"MAT-FI-10000250,MÉXICO"
13,"MAT-AR-10002543,REPÚBLICA DOMINICANA"
13,"MOV-MO-10002552,EL SALVADOR"
13,"MAT-MA-10001508,BRASIL"
13,"MAT-AR-10000184,MÉXICO"
13,"MAT-EN-10000610,MÉXICO"
13,"TEC-CO-10003504,MÉXICO"
13,"MAT-AR-10001938,BRASIL"
13,"MOV-MO-10003379,BRASIL"
13,"MAT-FI-10004410,MÉXICO"
13,"TEC-TE-10004283,MÉXICO"
13,"MAT-AR-10004188,BRASIL"
13,"MOV-CA-10002904,REPÚBLICA DOMINICANA"
13,"MAT-AR-10004683,GUATEMALA"
13,"MAT-EN-10002793,MÉXICO"
13,"MAT-PA-10002054,BRASIL"
13,"MOV-ES-10001838,MÉXICO"
13,"TEC-AC-10003289,GUATEMALA"
13,"TEC-CO-10000130,BRASIL"
13,"MOV-CA-10001195,EL SALVADOR"
13,"MAT-MA-10001124,MÉXICO"
13,"MAT-FI-10002195,GUATEMALA"
13,"MOV-ES-10000624,MÉXICO"
13,"MOV-CA-10002904,HONDURAS"
13,"MAT-CO-10001844,REPÚBLICA DOMINICANA"
13,"MAT-FI-10003013,MÉXICO"
13,"MAT-MA-10003340,MÉXICO"
13,"TEC-TE-10002683,CUBA"
13,"MOV-MO-10002503,BRASIL"
13,"MAT-ET-10003039,MÉXICO"
13,"MAT-CO-10002916,MÉXICO"
13,"MAT-FI-10002195,MÉXICO"
13,"TEC-AC-10001296,MÉXICO"
13,"MAT-EN-10003848,MÉXICO"
13,"MAT-EN-10003268,BRASIL"
13,"MOV-ES-10000484,MÉXICO"
13,"TEC-TE-10004658,BRASIL"
13,"MAT-CO-10002370,MÉXICO"
13,"MAT-AR-10004438,MÉXICO"
13,"MOV-ES-10001900,BRASIL"
13,"MAT-AR-10000604,MÉXICO"
13,"MAT-AR-10004222,MÉXICO"
13,"MAT-FI-10003013,URUGUAI"
13,"MAT-FI-10004886,MÉXICO"
13,"MOV-MO-10000445,BRASIL"
13,"MAT-AR-10003294,EL SALVADOR"
13,"MAT-AC-10004422,HONDURAS"
13,"MOV-MO-10002335,VENEZUELA"
13,"TEC-AC-10002012,BRASIL"
13,"MAT-MA-10002310,REPÚBLICA DOMINICANA"
13,"MAT-ET-10002242,MÉXICO"
13,"MAT-CO-10000736,HONDURAS"
13,"MOV-CA-10001262,MÉXICO"
13,"MAT-PA-10001695,REPÚBLICA DOMINICANA"
13,"MAT-AC-10000261,NICARÁGUA"
13,"MAT-ET-10001203,BRASIL"
13,"TEC-CO-10000694,MÉXICO"
13,"MOV-MO-10002137,MÉXICO"
13,"MAT-PA-10002624,MÉXICO"
13,"TEC-TE-10003955,MÉXICO"
13,"TEC-TE-10000976,MÉXICO"
13,"MOV-CA-10000755,CUBA"
13,"TEC-TE-10001609,CUBA"
13,"MAT-FI-10000495,MÉXICO"
13,"TEC-TE-10003100,BRASIL"
13,"MOV-ME-10003437,GUATEMALA"
13,"MOV-ES-10002355,MÉXICO"
13,"MAT-PA-10002875,CUBA"
13,"MOV-CA-10003984,REPÚBLICA DOMINICANA"
13,"MAT-AR-10004658,REPÚBLICA DOMINICANA"
13,"MOV-CA-10001949,MÉXICO"
13,"MOV-MO-10002335,BRASIL"
13,"MOV-ES-10000146,MÉXICO"
13,"MAT-FI-10000858,PERU"
13,"MAT-AR-10004955,COLÔMBIA"
13,"MAT-ET-10001117,MÉXICO"
13,"MAT-FI-10002363,MÉXICO"
12,"MOV-ES-10002277,MÉXICO"
12,"MAT-AR-10000544,MÉXICO"
12,"MOV-ES-10003096,MÉXICO"
12,"MOV-ES-10000519,COLÔMBIA"
12,"MAT-AR-10001017,MÉXICO"
12,"MAT-AC-10001364,MÉXICO"
12,"MAT-FI-10001093,CUBA"
12,"MAT-PA-10004463,BRASIL"
12,"MAT-ET-10002834,BRASIL"
12,"MAT-MA-10001734,HONDURAS"
12,"MAT-AC-10002256,HONDURAS"
12,"MOV-CA-10000729,MÉXICO"
12,"MAT-FI-10002744,BRASIL"
12,"MAT-EN-10002113,MÉXICO"
12,"MAT-CO-10002266,BRASIL"
12,"MAT-AR-10003516,BRASIL"
12,"MAT-AR-10003657,VENEZUELA"
12,"MAT-AC-10000575,REPÚBLICA DOMINICANA"
12,"MOV-ES-10001900,MÉXICO"
12,"MOV-CA-10004442,MÉXICO"
12,"MOV-MO-10002143,BRASIL"
12,"MAT-AR-10003284,BRASIL"
12,"TEC-TE-10000348,MÉXICO"
12,"MAT-CO-10003063,MÉXICO"
12,"MOV-CA-10000755,HONDURAS"
12,"MAT-AR-10002720,BRASIL"
12,"MAT-ET-10002113,BRASIL"
12,"MAT-AR-10001578,NICARÁGUA"
12,"MOV-ES-10004839,NICARÁGUA"
12,"MAT-FI-10000063,CUBA"
12,"MAT-MA-10002428,NICARÁGUA"
12,"TEC-CO-10001147,REPÚBLICA DOMINICANA"
12,"TEC-AC-10000310,BRASIL"
12,"MOV-MO-10001597,BRASIL"
12,"MAT-EN-10003101,CUBA"
12,"MOV-CA-10001506,CUBA"
12,"MAT-EN-10000216,MÉXICO"
12,"MAT-EN-10000583,HONDURAS"
12,"MAT-AR-10004878,MÉXICO"
12,"MAT-ET-10001203,PANAMÁ"
12,"MOV-MO-10002222,MÉXICO"
12,"MAT-MA-10002198,MÉXICO"
12,"MAT-CO-10003641,MÉXICO"
12,"MOV-MO-10001468,PANAMÁ"
12,"MAT-ET-10001772,EL SALVADOR"
12,"MAT-FI-10004421,MÉXICO"
12,"MAT-EN-10002680,MÉXICO"
12,"MAT-EN-10003731,BRASIL"
12,"MAT-AR-10003722,VENEZUELA"
12,"MAT-CO-10002370,REPÚBLICA DOMINICANA"
12,"TEC-TE-10001711,BRASIL"
12,"MAT-FI-10000640,CUBA"
12,"MOV-ES-10002892,NICARÁGUA"
12,"MAT-AR-10001300,CUBA"
12,"MAT-ET-10002536,MÉXICO"
12,"MOV-ES-10001334,EL SALVADOR"
12,"MAT-FI-10002008,MÉXICO"
12,"MAT-ET-10002675,BRASIL"
12,"MAT-MA-10002027,BRASIL"
12,"MAT-FI-10000063,COLÔMBIA"
12,"MAT-FI-10002581,MÉXICO"
12,"MAT-ET-10004842,MÉXICO"
12,"MAT-EN-10000871,BRASIL"
12,"MOV-CA-10004688,REPÚBLICA DOMINICANA"
12,"MOV-CA-10002043,MÉXICO"
12,"MAT-EN-10000844,ARGENTINA"
12,"TEC-AC-10002390,PANAMÁ"
12,"TEC-TE-10004881,REPÚBLICA DOMINICANA"
12,"MAT-ET-10002699,MÉXICO"
12,"MAT-CO-10004510,HONDURAS"
12,"MAT-EN-10002723,MÉXICO"
12,"MAT-CO-10000847,MÉXICO"
12,"MAT-EN-10003935,MÉXICO"
12,"TEC-TE-10001353,BRASIL"
12,"MAT-PA-10000402,BRASIL"
12,"MAT-MA-10003204,MÉXICO"
12,"MAT-CO-10004940,VENEZUELA"
12,"TEC-TE-10002121,GUATEMALA"
12,"MOV-ES-10000849,MÉXICO"
12,"MOV-CA-10000755,NICARÁGUA"
12,"MAT-MA-10004878,MÉXICO"
12,"MOV-CA-10003821,REPÚBLICA DOMINICANA"
12,"MAT-AR-10004711,COLÔMBIA"
12,"MAT-FI-10002872,HONDURAS"
12,"TEC-AC-10002265,MÉXICO"
12,"MAT-MA-10000459,REPÚBLICA DOMINICANA"
12,"TEC-TE-10001415,HONDURAS"
12,"MAT-PA-10004606,MÉXICO"
12,"TEC-AC-10004957,BRASIL"
12,"MAT-AR-10003722,NICARÁGUA"
12,"MAT-EN-10003050,MÉXICO"
12,"MAT-AR-10004222,EL SALVADOR"
12,"TEC-TE-10003184,MÉXICO"
12,"MOV-MO-10001428,MÉXICO"
12,"TEC-TE-10001225,MÉXICO"
12,"MAT-MA-10001839,MÉXICO"
12,"MAT-ET-10004470,HONDURAS"
11,"MOV-CA-10004196,BRASIL"
11,"MAT-FI-10001873,CUBA"
11,"MAT-AR-10000892,MÉXICO"
11,"MAT-PA-10001635,GUATEMALA"
11,"MOV-CA-10004251,MÉXICO"
11,"MAT-MA-10001777,MÉXICO"
11,"TEC-AC-10003900,BRASIL"
11,"TEC-AC-10000376,MÉXICO"
11,"MOV-CA-10001756,URUGUAI"
11,"MOV-ES-10000749,MÉXICO"
11,"MAT-AC-10002035,EL SALVADOR"
11,"MAT-EN-10000216,BRASIL"
11,"MAT-PA-10004249,MÉXICO"
11,"MAT-AC-10003876,MÉXICO"
11,"TEC-AC-10002042,MÉXICO"
11,"MOV-CA-10001262,REPÚBLICA DOMINICANA"
11,"MAT-EN-10001433,BRASIL"
11,"TEC-AC-10002390,MÉXICO"
11,"MAT-MA-10000201,REPÚBLICA DOMINICANA"
11,"MAT-PA-10002903,COLÔMBIA"
11,"MOV-CA-10004084,BRASIL"
11,"MOV-CA-10004440,MÉXICO"
11,"MAT-MA-10001173,MÉXICO"
11,"MOV-ES-10001160,NICARÁGUA"
11,"MOV-MO-10004329,MÉXICO"
11,"MAT-EN-10004315,MÉXICO"
11,"MAT-AR-10004564,MÉXICO"
11,"MAT-FI-10003598,ARGENTINA"
11,"MAT-ET-10002458,MÉXICO"
11,"MAT-CO-10004945,MÉXICO"
11,"MAT-AR-10004870,VENEZUELA"
11,"MAT-CO-10004653,MÉXICO"
11,"TEC-CO-10004626,MÉXICO"
11,"MOV-CA-10001195,MÉXICO"
11,"MAT-AR-10000124,MÉXICO"
11,"MAT-ET-10004836,MÉXICO"
11,"MAT-EN-10001377,HONDURAS"
11,"MOV-ES-10004956,CUBA"
11,"MOV-MO-10003131,CUBA"
11,"MAT-ET-10004236,BRASIL"
11,"MOV-MO-10000880,EL SALVADOR"
11,"MAT-FI-10001495,NICARÁGUA"
11,"MOV-MO-10003663,MÉXICO"
11,"MAT-MA-10000125,MÉXICO"
11,"MOV-ES-10004633,MÉXICO"
11,"MOV-MO-10003036,MÉXICO"
11,"MAT-PA-10001484,CUBA"
11,"MAT-EN-10003101,MÉXICO"
11,"TEC-AC-10003900,GUATEMALA"
11,"MOV-CA-10003011,PANAMÁ"
11,"MAT-PA-10003911,HONDURAS"
11,"MAT-PA-10000586,BRASIL"
11,"MAT-PA-10002524,MÉXICO"
11,"MAT-CO-10004172,MÉXICO"
11,"MAT-CO-10002572,MÉXICO"
11,"MOV-CA-10000839,BRASIL"
11,"MAT-ET-10003958,EL SALVADOR"
11,"MOV-MO-10001573,MÉXICO"
11,"MAT-CO-10002743,MÉXICO"
11,"TEC-TE-10003922,REPÚBLICA DOMINICANA"
11,"MAT-ET-10000900,BRASIL"
11,"TEC-AC-10003371,MÉXICO"
11,"MAT-CO-10001542,MÉXICO"
11,"MAT-PA-10004145,MÉXICO"
11,"MOV-MO-10000445,MÉXICO"
11,"MAT-AR-10001274,MÉXICO"
11,"MAT-MA-10001898,HONDURAS"
11,"MAT-PA-10003362,BRASIL"
11,"TEC-CO-10004173,EL SALVADOR"
11,"MAT-CO-10003053,EL SALVADOR"
11,"MOV-MO-10003337,HONDURAS"
11,"MAT-AR-10002253,MÉXICO"
11,"MAT-AR-10000174,EL SALVADOR"
11,"TEC-CO-10004780,BRASIL"
11,"MAT-EN-10004394,ARGENTINA"
11,"MAT-CO-10003053,MÉXICO"
11,"MAT-FI-10003525,HONDURAS"
11,"MAT-MA-10002131,MÉXICO"
11,"MAT-EN-10003894,MÉXICO"
11,"MAT-AR-10002071,MÉXICO"
11,"TEC-TE-10001816,BRASIL"
11,"MAT-PA-10003262,HONDURAS"
11,"MAT-CO-10004277,REPÚBLICA DOMINICANA"
11,"MAT-FI-10003225,CHILE"
11,"MOV-ES-10002397,MÉXICO"
11,"MOV-ME-10000784,EL SALVADOR"
11,"MAT-EN-10000871,MÉXICO"
11,"MAT-AR-10002401,PANAMÁ"
11,"MAT-CO-10002728,CUBA"
11,"MAT-AR-10003098,MÉXICO"
11,"TEC-AC-10004216,MÉXICO"
11,"MOV-CA-10002911,BRASIL"
11,"TEC-CO-10000698,MÉXICO"
11,"MAT-PA-10001825,MÉXICO"
11,"MAT-AR-10001124,ARGENTINA"
11,"MAT-AR-10002132,ARGENTINA"
11,"MOV-CA-10001833,MÉXICO"
11,"TEC-TE-10000783,MÉXICO"
11,"MAT-AR-10000358,MÉXICO"
11,"TEC-AC-10003967,ARGENTINA"
11,"MOV-CA-10004997,MÉXICO"
11,"MAT-MA-10003141,MÉXICO"
11,"MOV-ES-10001624,MÉXICO"
11,"MOV-MO-10003569,MÉXICO"
11,"MAT-MA-10003095,VENEZUELA"
11,"MOV-CA-10002419,REPÚBLICA DOMINICANA"
11,"MAT-AR-10003294,GUATEMALA"
11,"MAT-FI-10002374,MÉXICO"
11,"MOV-ES-10001958,CHILE"
11,"MAT-AR-10002671,EL SALVADOR"
11,"MAT-FI-10003320,MÉXICO"
11,"MOV-ES-10002397,BRASIL"
11,"MOV-CA-10002419,HONDURAS"
11,"MAT-AR-10002688,BRASIL"
11,"MAT-CO-10004021,MÉXICO"
11,"TEC-AC-10000628,PANAMÁ"
11,"TEC-TE-10003478,MÉXICO"
11,"MAT-AR-10002310,EL SALVADOR"
11,"MAT-FI-10002233,BRASIL"
11,"MAT-MA-10002378,REPÚBLICA DOMINICANA"
11,"MAT-FI-10000640,EL SALVADOR"
11,"MAT-PA-10002802,BRASIL"
11,"MOV-CA-10004369,REPÚBLICA DOMINICANA"
11,"MOV-CA-10001109,MÉXICO"
11,"MAT-ET-10000835,MÉXICO"
11,"MAT-MA-10001381,MÉXICO"
11,"MAT-EN-10001170,HONDURAS"
11,"TEC-MA-10003736,MÉXICO"
11,"TEC-AC-10001673,NICARÁGUA"
11,"MAT-FI-10000133,PARAGUAI"
11,"MAT-FI-10004130,BRASIL"
11,"TEC-AC-10002156,REPÚBLICA DOMINICANA"
10,"TEC-AC-10003719,MÉXICO"
10,"MAT-PA-10000502,BRASIL"
10,"MAT-ET-10000152,COLÔMBIA"
10,"TEC-MA-10001128,BRASIL"
10,"MOV-CA-10002605,REPÚBLICA DOMINICANA"
10,"MAT-FI-10000337,NICARÁGUA"
10,"MAT-PA-10004608,HONDURAS"
10,"MAT-CO-10002558,MÉXICO"
10,"MAT-MA-10003524,BRASIL"
10,"MAT-EN-10000753,MÉXICO"
10,"MAT-AR-10001073,NICARÁGUA"
10,"MAT-AR-10004564,GUATEMALA"
10,"MAT-MA-10001621,MÉXICO"
10,"MOV-ME-10000144,HONDURAS"
10,"MAT-ET-10001029,REPÚBLICA DOMINICANA"
10,"MAT-EN-10001040,CUBA"
10,"MAT-AR-10001938,MÉXICO"
10,"TEC-AC-10002930,EL SALVADOR"
10,"MAT-AR-10004122,MÉXICO"
10,"MOV-CA-10001506,EL SALVADOR"
10,"TEC-TE-10001353,HONDURAS"
10,"MAT-CO-10001629,MÉXICO"
10,"MAT-ET-10000111,MÉXICO"
10,"TEC-AC-10000331,PANAMÁ"
10,"MAT-EN-10003712,BRASIL"
10,"MOV-ES-10001014,BRASIL"
10,"MAT-CO-10002558,BRASIL"
10,"MAT-AC-10001158,HONDURAS"
10,"MAT-PA-10002524,CUBA"
10,"TEC-AC-10002501,ARGENTINA"
10,"MOV-CA-10003821,MÉXICO"
10,"MAT-ET-10002506,EL SALVADOR"
10,"MAT-FI-10003598,MÉXICO"
10,"MAT-PA-10004809,MÉXICO"
10,"MAT-PA-10000782,MÉXICO"
10,"MAT-ET-10001772,ARGENTINA"
10,"MAT-MA-10001359,CHILE"
10,"TEC-TE-10004766,NICARÁGUA"
10,"MAT-EN-10003545,CHILE"
10,"MOV-CA-10003678,MÉXICO"
10,"MOV-CA-10002213,MÉXICO"
10,"MAT-MA-10002657,MÉXICO"
10,"MOV-CA-10003933,BRASIL"
10,"MAT-AR-10003843,HONDURAS"
10,"MAT-EN-10003187,MÉXICO"
10,"MAT-EN-10002451,REPÚBLICA DOMINICANA"
10,"MAT-ET-10001178,MÉXICO"
10,"MAT-PA-10003589,ARGENTINA"
10,"MOV-CA-10001700,MÉXICO"
10,"TEC-CO-10001474,MÉXICO"
